relatedPlaintextFile,mainDocment,fundstelle,proclamation_nr,title,short,abbreviation,issuing_office,issuing_date,outline_nr,date,leadership,proclamation_sheet,proclamationType,attachments
"mbl-2024-75.txt","mbl-2024-75.pdf","Nds. MBl. - 2024, Nr. 75","75","Polizeigewahrsamsordnung; Umsetzung der Richtlinie (EU) 2016/800 des Europäischen Parlaments und des Rates vom 11. Mai 2016 über Verfahrensgarantien in Strafverfahren für Kinder, die Verdächtige oder beschuldigte Personen in Strafverfahren sind","","","","2024-01-29T23:00:00.000Z","","2024-02-08T08:42:47.366Z","MI","Nds. MBl.","Bekanntmachung","65c493c142121af136beb5fa_mbl-2024-75.pdf"
"nds-gvbl-2024-74.txt","nds-gvbl-2024-74.pdf","Nds. GVBl. - 2024, Nr. 74","74","Verordnung zur Änderung der Lehrverpflichtungsverordnung","","","MWK","2024-08-25T22:00:00.000Z","22210","2024-08-28T07:32:28.603Z","MWK","Nds. GVBl.","Verordnung Ministerium","66ced1f51e82102e337ab11e_nds-gvbl-2024-74.pdf"
"mbl-2024-74.txt","mbl-2024-74.pdf","Nds. MBl. - 2024, Nr. 74","74","Anerkennung der „H. Hartje Stiftung bürgerlichen Rechts“","","","","2024-01-30T23:00:00.000Z","","2024-02-08T08:02:22.470Z","ArL Leine-Weser","Nds. MBl.","Bekanntmachung","65c48a6742121af136beb5f7_mbl-2024-74.pdf"
"mbl-2024-73.txt","mbl-2024-73.pdf","Nds. MBl. - 2024, Nr. 73","73","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Petcura GmbH, Meppen)","","","","2024-01-15T23:00:00.000Z","","2024-02-07T14:02:06.306Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","65c38d313e00e094f93443cb_mbl-2024-73.pdf"
"nds-gvbl-2024-73.txt","nds-gvbl-2024-73.pdf","Nds. GVBl. - 2024, Nr. 73","73","Verordnung zur Änderung der Verordnung über Zuständigkeiten  der Finanzbehörden","","","MF","2024-08-26T22:00:00.000Z","20120","2024-08-28T07:27:29.021Z","MF","Nds. GVBl.","Verordnung Ministerium","66ced0d81e82102e337ab117_nds-gvbl-2024-73.pdf"
"nds-gvbl-2024-72.txt","nds-gvbl-2024-72.pdf","Nds. GVBl. - 2024, Nr. 72","72","Bekanntmachung über den Zeitpunkt des Inkrafttretens des Staatsvertrages über die Flutung der Havelpolder und die Errichtung einer gemeinsamen Schiedsstelle","","","StK","2024-08-25T22:00:00.000Z","28200","2024-08-28T07:05:55.372Z","MU","Nds. GVBl.","Bekanntmachung","66cec9181e82102e337ab112_nds-gvbl-2024-72.pdf"
"mbl-2024-72.txt","mbl-2024-72.pdf","Nds. MBl. - 2024, Nr. 72","72","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Statkraft Markets GmbH, Emden)","","","","2024-02-06T23:00:00.000Z","","2024-02-07T13:50:11.910Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","65c38a6f3e00e094f93443c8_mbl-2024-72.pdf"
"nds-gvbl-2024-71.txt","nds-gvbl-2024-71.pdf","Nds. GVBl. - 2024, Nr. 71","71","Verordnung zur Änderung der Niedersächsischen Verordnung  zur elektronischen Aktenführung bei den Gerichten","","","MJ","2024-08-18T22:00:00.000Z","31660","2024-08-20T07:42:30.491Z","MJ","Nds. GVBl.","Verordnung Ministerium","66c4486b45fb80e89d557a2a_nds-gvbl-2024-71.pdf"
"mbl-2024-71.txt","mbl-2024-71.pdf","Nds. MBl. - 2024, Nr. 71","71","Vorläufige Sicherung des Überschwemmungsgebietes des Brevörder Baches im Landkreis Holzminden","","","","2024-02-06T23:00:00.000Z","","2024-02-07T13:28:40.044Z","NLWKN","Nds. MBl.","Bekanntmachung","65c385613e00e094f93443b3_mbl-2024-71.pdf"
"mbl-2024-70.txt","mbl-2024-70.pdf","Nds. MBl. - 2024, Nr. 70","70","Änderung der Satzung der „Bürgerstiftung Hannover“","","","","2024-01-23T23:00:00.000Z","","2024-02-07T10:02:00.179Z","ArL Leine-Weser","Nds. MBl.","Bekanntmachung","65c354ff3e00e094f93443af_mbl-2024-70.pdf"
"nds-gvbl-2024-70.txt","nds-gvbl-2024-70.pdf","Nds. GVBl. - 2024, Nr. 70","70","Verordnung zur Änderung der Verordnung über Zuständigkeiten im Bereich Verkehr","","","Landesregierung","2024-08-15T22:00:00.000Z","20120","2024-08-19T10:53:58.803Z","MW","Nds. GVBl.","Verordnung Landesregierung","66c323af9f4e144209d60c2b_nds-gvbl-2024-70.pdf"
"nds-gvbl-2024-69.txt","nds-gvbl-2024-69.pdf","Nds. GVBl. - 2024, Nr. 69","69","Berichtigung des Gesetzes zur Änderung des Niedersächsischen Rettungsdienstgesetzes","","","MI","2024-08-11T22:00:00.000Z","21062 01","2024-08-15T05:29:20.400Z","MI","Nds. GVBl.","Berichtigung","66bd91ca574cc438e1f626b3_nds-gvbl-2024-69.pdf"
"mbl-2024-69.txt","mbl-2024-69.pdf","Nds. MBl. - 2024, Nr. 69","69","Entscheidung nach dem BImSchG; Öffentliche Bekanntmachung (BS│ENERGY Braunschweiger Versorgungs-AG & Co. KG)","","","","2024-01-18T23:00:00.000Z","","2024-02-07T09:49:06.174Z","GAA Braunschweig","Nds. MBl.","Bekanntmachung","65c351ea3e00e094f93443ab_mbl-2024-69.pdf"
"nds-gvbl-2024-68.txt","nds-gvbl-2024-68.pdf","Nds. GVBl. - 2024, Nr. 68","68","Berichtigung der Verordnung zur Änderung der Verordnung zur Durchführung des Niedersächsischen Gesetzes über Kindertagesstätten und Kindertagespflege","","","MK","2024-07-31T22:00:00.000Z","21130","2024-08-02T07:13:37.297Z","MK","Nds. GVBl.","Berichtigung","66ac86a5d9434f46f6badae3_nds-gvbl-2024-68.pdf"
"mbl-2024-68.txt","mbl-2024-68.pdf","Nds. MBl. - 2024, Nr. 68","68","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Petcura GmbH, Meppen)","","","","2024-01-15T23:00:00.000Z","","2024-02-07T07:48:41.196Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","65c335b63e00e094f93443a6_mbl-2024-68.pdf"
"nds-gvbl-2024-67.txt","nds-gvbl-2024-67.pdf","Nds. GVBl. - 2024, Nr. 67","67","Verordnung zur Änderung der Verordnung zur Regelung von Zuständigkeiten in der Gerichtsbarkeit und der Justizverwaltung","","","MJ","2024-07-28T22:00:00.000Z","30000","2024-07-29T14:03:14.795Z","MJ","Nds. GVBl.","Verordnung Ministerium","66a7a09b89dcf680f42cd38a_nds-gvbl-2024-67.pdf"
"mbl-2024-67.txt","mbl-2024-67.pdf","Nds. MBl. - 2024, Nr. 67","67","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Statkraft Markets GmbH, Emden)","","","","2024-02-06T23:00:00.000Z","","2024-02-07T07:37:50.504Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","65c3331d3e00e094f93443a3_mbl-2024-67.pdf"
"nds-gvbl-2024-66.txt","nds-gvbl-2024-66.pdf","Nds. GVBl. - 2024, Nr. 66","66","Verordnung zur Änderung der Verordnung zur Durchführung des Niedersächsischen Gesetzes über Kindertagesstätten und Kindertagespflege","","","Landesregierung","2024-07-23T22:00:00.000Z","21130","2024-07-24T08:48:07.536Z","MK","Nds. GVBl.","Verordnung Landesregierung","66a0bf4ae56482e841e85de0_nds-gvbl-2024-66.pdf"
"mbl-2024-66-Hauptdokument.txt","mbl-2024-66-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 66","66","Berichtigung des RdErl. Geschäftsordnung  für die Nationalparkverwaltung Niedersächsisches Wattenmeer und die Biosphärenreservatsverwaltung Niedersächsische Elbtalaue (GO-Schutzgebietsverwaltungen)","GO-Schutzgebietsverwaltungen","","","2024-02-05T23:00:00.000Z","28100","2024-02-06T09:15:26.961Z","MU","Nds. MBl.","Sonstiges","65c1f1408bcb831513e3fbd8_mbl-2024-66-Hauptdokument.pdf"
"nds-gvbl-2024-65.txt","nds-gvbl-2024-65.pdf","Nds. GVBl. - 2024, Nr. 65","65","Verordnung zur Änderung der Kommunalhaushalts- und -kassenverordnung","","","MI","2024-07-14T22:00:00.000Z","20300","2024-07-24T05:43:16.340Z","MI","Nds. GVBl.","Verordnung Ministerium","66a093f1e56482e841e85dcb_nds-gvbl-2024-65.pdf"
"mbl-2024-65-Hauptdokument.txt","mbl-2024-65-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 65","65","Vollzug des Arzneimittelgesetzes (AMG) Allgemeinverfügung zur Umsetzung der Bekanntmachung nach § 79 Abs. 5 Arzneimittelgesetz (AMG) des Bundesministeriums für Gesundheit (BMG) vom 15. Dezember 2023 (BAnz AT 27.12.2023 B6) bezüglich des Mangels der Versorgung der Bevölkerung mit salbutamolhaltigen Arzneimitteln in pulmonaler Darreichungsform","","","","2024-01-31T23:00:00.000Z","","2024-02-02T07:31:12.856Z","MS","Nds. MBl.","Bekanntmachung","65bc99a13213b95b8e3a3dd1_mbl-2024-65-Hauptdokument.pdf"
"mbl-2024-64-Hauptdokument.txt","mbl-2024-64-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 64","64","Entscheidung nach dem BImSchG; Öffentliche Bekanntmachung (Rekular GmbH, Wangerland)","","","","2024-01-31T23:00:00.000Z","","2024-02-01T13:58:31.650Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","65bba3594e03d2db38439a31_mbl-2024-64-Hauptdokument.pdf,65bba35f4e03d2db38439a34_mbl-2024-64-Anlage.pdf"
"nds-gvbl-2024-64.txt","nds-gvbl-2024-64.pdf","Nds. GVBl. - 2024, Nr. 64","64","Verordnung zur Änderung der Niedersächsischen Verordnung zur elektronischen Aktenführung bei den Gerichten","","","MJ","2024-07-14T22:00:00.000Z","31660","2024-07-16T12:31:10.293Z","MJ","Nds. GVBl.","Verordnung Ministerium","669667d3f4d5a1f515292263_nds-gvbl-2024-64.pdf"
"nds-gvbl-2024-63.txt","nds-gvbl-2024-63.pdf","Nds. GVBl. - 2024, Nr. 63","63","Verordnung zur Änderung der Verordnung zur Regelung von Zuständigkeiten in der Gerichtsbarkeit und der Justizverwaltung","","","MJ","2024-07-14T22:00:00.000Z","30000","2024-07-16T10:32:52.924Z","MJ","Nds. GVBl.","Verordnung Ministerium","66964c26f4d5a1f515292260_nds-gvbl-2024-63.pdf"
"mbl-2024-63-Hauptdokument.txt","mbl-2024-63-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 63","63","Geschäftsordnung  für die Nationalparkverwaltung Niedersächsisches Wattenmeer und die Biosphärenreservatsverwaltung Niedersächsische Elbtalaue (GO-Schutzgebietsverwaltungen)","GO-Schutzgebietsverwaltungen","","","2024-01-30T23:00:00.000Z","28100","2024-02-01T13:31:26.180Z","MU","Nds. MBl.","Runderlass","65bb9ce94e03d2db38439a29_mbl-2024-63-Hauptdokument.pdf,65bb9cf04e03d2db38439a2c_mbl-2024-63-Anlage.pdf"
"nds-gvbl-2024-62.txt","nds-gvbl-2024-62.pdf","Nds. GVBl. - 2024, Nr. 62","62","Verordnung zur Änderung der Verordnung über Zuständigkeiten auf den Gebieten der Kreislaufwirtschaft, des Abfallrechts und des Bodenschutzrechts","","","MU","2024-07-08T22:00:00.000Z","28400011100000","2024-07-10T11:37:44.697Z","MU","Nds. GVBl.","Verordnung Ministerium","668e725576c7f2a4fd0b2a15_nds-gvbl-2024-62.pdf"
"mbl-2024-62-Hauptdokument.txt","mbl-2024-62-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 62","62","Auslagen der Polizei in Straf- und Bußgeldverfahren","","","","2024-01-14T23:00:00.000Z","21011","2024-02-01T07:48:48.209Z","MI","Nds. MBl.","Runderlass","65bb4c104e03d2db38439a23_mbl-2024-62-Hauptdokument.pdf,65bb4c194e03d2db38439a26_mbl-2024-62-Anlage.pdf"
"nds-gvbl-2024-61.txt","nds-gvbl-2024-61.pdf","Nds. GVBl. - 2024, Nr. 61","61","Niedersächsische Verordnung zur Gewährung eines Familienergänzungszuschlags","Niedersächsische Familienergänzungszuschlagsverordnung","FEZVO","StK","2024-07-04T22:00:00.000Z","20441","2024-07-10T10:17:19.310Z","MF","Nds. GVBl.","Verordnung Landesregierung","668e5f7876c7f2a4fd0b2a11_nds-gvbl-2024-61.pdf"
"mbl-2024-61-Hauptdokument.txt","mbl-2024-61-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 61","61","Konsulate in der Bundesrepublik Deutschland","","","","2024-01-23T23:00:00.000Z","","2024-02-01T06:57:27.402Z","StK","Nds. MBl.","Bekanntmachung","65bb40914e03d2db38439a1f_mbl-2024-61-Hauptdokument.pdf"
"nds-gvbl-2024-60.txt","nds-gvbl-2024-60.pdf","Nds. GVBl. - 2024, Nr. 60","60","Niedersächsische Verordnung zur Ausweisung von Feuchtgebieten und Mooren als Gebietskulisse nach § 11 Abs. 1 und 4 der GAP-Konditionalitäten-Verordnung","Niedersächsische Feuchtgebiets- und Moorkulissenverordnung","NFMoorVO","ML","2024-06-26T22:00:00.000Z","78210","2024-07-08T16:42:27.347Z","ML","Nds. GVBl.","Verordnung Ministerium","668bfd1cef4d5facb3dd62aa_nds-gvbl-2024-60.pdf,668bfd58ef4d5facb3dd62ad_nds-gvbl-2024-60-Anlage-Teil1.pdf,668bfe19ef4d5facb3dd66e2_nds-gvbl-2024-60-Anlage-Teil2.pdf,668c0506ef4d5facb3dd6cfb_nds-gvbl-2024-60-Anlage-Teil3.pdf,668c0594ef4d5facb3dd725e_nds-gvbl-2024-60-Anlage-Teil4.pdf,668c0728ef4d5facb3dd7804_nds-gvbl-2024-60-Anlage-Teil5.pdf,668c07b8ef4d5facb3dd7ce3_nds-gvbl-2024-60-Anlage-Teil6.pdf,668c085cef4d5facb3dd81ad_nds-gvbl-2024-60-Anlage-Teil7.pdf,668c0aa5ef4d5facb3dd866a_nds-gvbl-2024-60-Anlage-Teil8.pdf,668c0b49ef4d5facb3dd8b8e_nds-gvbl-2024-60-Anlage-Teil9.pdf,668c0bd5ef4d5facb3dd90ad_nds-gvbl-2024-60-Anlage-Teil10.pdf,668c0c54ef4d5facb3dd9637_nds-gvbl-2024-60-Anlage-Teil11.pdf,668c0ceaef4d5facb3dd9b3f_nds-gvbl-2024-60-Anlage-Teil12.pdf,668c0d78ef4d5facb3dda005_nds-gvbl-2024-60-Anlage-Teil13.pdf,668c0e0cef4d5facb3dda503_nds-gvbl-2024-60-Anlage-Teil14.pdf,668c0e9aef4d5facb3dda9be_nds-gvbl-2024-60-Anlage-Teil15.pdf,668c0f1bef4d5facb3ddae21_nds-gvbl-2024-60-Anlage-Teil16.pdf,668c0facef4d5facb3ddb2e6_nds-gvbl-2024-60-Anlage-Teil17.pdf,668c1028ef4d5facb3ddb773_nds-gvbl-2024-60-Anlage-Teil18.pdf,668c10a0ef4d5facb3ddbbd1_nds-gvbl-2024-60-Anlage-Teil19.pdf,668c1127ef4d5facb3ddc03f_nds-gvbl-2024-60-Anlage-Teil20.pdf,668c11beef4d5facb3ddc4a8_nds-gvbl-2024-60-Anlage-Teil21.pdf,668c1243ef4d5facb3ddc8f0_nds-gvbl-2024-60-Anlage-Teil22.pdf,668c12c9ef4d5facb3ddcd9b_nds-gvbl-2024-60-Anlage-Teil23.pdf,668c134def4d5facb3ddd228_nds-gvbl-2024-60-Anlage-Teil24.pdf,668c13d9ef4d5facb3ddd67b_nds-gvbl-2024-60-Anlage-Teil25.pdf,668c1461ef4d5facb3dddb1c_nds-gvbl-2024-60-Anlage-Teil26.pdf,668c1500ef4d5facb3dde025_nds-gvbl-2024-60-Anlage-Teil27.pdf,668c159aef4d5facb3dde5e2_nds-gvbl-2024-60-Anlage-Teil28.pdf,668c1635ef4d5facb3ddeb99_nds-gvbl-2024-60-Anlage-Teil29.pdf"
"mbl-2024-60-Hauptdokument.txt","mbl-2024-60-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 60","60","Richtlinie über die Gewährung von Zuwendungen zur Förderung von Schülerakademien","","","","2024-01-31T23:00:00.000Z","22410","2024-02-01T06:43:26.729Z","MK","Nds. MBl.","Runderlass","65bb3d074e03d2db38439a1b_mbl-2024-60-Hauptdokument.pdf"
"nds-gvbl-2024-59.txt","nds-gvbl-2024-59.pdf","Nds. GVBl. - 2024, Nr. 59","59","Verordnung zur Änderung der Niedersächsischen Verordnung über die Festsetzung des Lärmschutzbereichs für den militärischen Flugplatz Wunstorf","","","StK","2024-07-02T22:00:00.000Z","28000","2024-07-03T13:13:55.725Z","MU","Nds. GVBl.","Verordnung Landesregierung","66854e6b87121800cffe9426_nds-gvbl-2024-59.pdf"
"mbl-2024-59-Hauptdokument.txt","mbl-2024-59-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 59","59","Niedersächsische Beihilfeverordnung (NBhVO); Eigenbehalte nach § 45 Abs. 1 Satz 1 Nr. 1 NBhVO bei Arzneimitteln","","","","2024-01-30T23:00:00.000Z","20444","2024-02-01T06:23:10.555Z","MF","Nds. MBl.","Runderlass","65bb383d4e03d2db38439a17_mbl-2024-59-Hauptdokument.pdf"
"nds-gvbl-2024-58.txt","nds-gvbl-2024-58.pdf","Nds. GVBl. - 2024, Nr. 58","58","Verordnung über Zulassungszahlen für Studienplätze zum Wintersemester 2024/2025 und zum Sommersemester 2025","","ZZ-VO 2024/2025","MWK","2024-06-30T22:00:00.000Z","22220","2024-07-02T12:36:36.655Z","MWK","Nds. GVBl.","Verordnung Ministerium","6683f3d73c1f308668bbe6fc_nds-gvbl-2024-58.pdf"
"mbl-2024-58-Hauptdokument.txt","mbl-2024-58-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 58","58","Bekleidungsvorschrift für die Polizei des Landes Niedersachsen","","","","2024-01-28T23:00:00.000Z","21022","2024-01-31T13:12:25.387Z","MI","Nds. MBl.","Runderlass","65ba4650ae568f72aefb68c9_mbl-2024-58-Hauptdokument.pdf,65ba4659ae568f72aefb68cc_mbl-2024-58-Anlage-1.pdf,65ba466aae568f72aefb68ce_mbl-2024-58-Anlage-2.pdf"
"mbl-2024-57-Hauptdokument.txt","mbl-2024-57-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 57","57","Niedersächsische Beihilfeverordnung (NBhVO); Arzneimittel","","","","2024-01-28T23:00:00.000Z","20444","2024-01-31T12:15:57.706Z","MF","Nds. MBl.","Runderlass","65ba397bae568f72aefb68c5_mbl-2024-57-Hauptdokument.pdf"
"nds-gvbl-2024-57.txt","nds-gvbl-2024-57.pdf","Nds. GVBl. - 2024, Nr. 57","57","Verordnung zur Änderung der Verordnung über die Ausbildung und  Prüfung von Lehrkräften im Vorbereitungsdienst und der Niedersächsischen Verordnung über die Laufbahn der Laufbahngruppe 2 der Fachrichtung Bildung","","","StK","2024-06-26T22:00:00.000Z","20411","2024-06-27T14:22:28.485Z","MK","Nds. GVBl.","Verordnung Landesregierung","667d755d47ffcc8eb5d2fd2f_nds-gvbl-2024-57.pdf"
"nds-gvbl-2024-56.txt","nds-gvbl-2024-56.pdf","Nds. GVBl. - 2024, Nr. 56","56","Verordnung zur Änderung der Verordnung über die Zuständigkeit für die Feststellung der Gleichwertigkeit im Ausland erworbener Berufsqualifikationen  für nicht reglementierte Berufe","","","Landesregierung","2024-06-25T22:00:00.000Z","20120","2024-06-26T09:29:09.652Z","MS","Nds. GVBl.","Verordnung Landesregierung","667bdee93119a88b3f0f61aa_nds-gvbl-2024-56.pdf"
"mbl-2024-56-Hauptdokument.txt","mbl-2024-56-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 56","56","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (ALBA Niedersachsen-Anhalt GmbH, Braunschweig)","","","","2024-01-17T23:00:00.000Z","","2024-01-31T09:07:09.300Z","GAA Braunschweig","Nds. MBl.","Bekanntmachung","65ba0d7eae568f72aefb68bd_mbl-2024-56-Hauptdokument.pdf"
"nds-gvbl-2024-55.txt","nds-gvbl-2024-55.pdf","Nds. GVBl. - 2024, Nr. 55","55","Verordnung zur Änderung der Verordnung über Zuständigkeiten  der Finanzbehörden","","","MF","2024-06-24T22:00:00.000Z","20120","2024-06-25T14:16:50.745Z","MF","Nds. GVBl.","Verordnung Ministerium","667ad0fe91d549b679f2b58e_nds-gvbl-2024-55.pdf"
"mbl-2024-55-Hauptdokument.txt","mbl-2024-55-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 55","55","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Nehlsen AWG GmbH & Co. KG, Wangerland)","","","","2024-01-17T23:00:00.000Z","","2024-01-31T09:05:09.102Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","65ba0d32ae568f72aefb68b9_mbl-2024-55-Hauptdokument.pdf"
"mbl-2024-54-Hauptdokument.txt","mbl-2024-54-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 54","54","Ausweisung und Widerruf von Muschelkulturbezirken (Muschelfischereibetrieb Conradi GmbH, Krummhörn-Greetsiel)","","","","2024-01-16T23:00:00.000Z","","2024-01-31T09:03:56.550Z","Staatliches Fischereiamt Bremerhaven","Nds. MBl.","Allgemeinverfügung","65ba0ca7ae568f72aefb68b5_mbl-2024-54-Hauptdokument.pdf"
"nds-gvbl-2024-54.txt","nds-gvbl-2024-54.pdf","Nds. GVBl. - 2024, Nr. 54","54","Verordnung zur Verwendung von geeigneten Kommunikationshilfen nach dem Niedersächsischen Behindertengleichstellungsgesetz","Niedersächsische Kommunikationshilfenverordnung","NKHilfVO","MS","2024-06-16T22:00:00.000Z","84200 (neu)","2024-06-24T07:56:26.924Z","MS","Nds. GVBl.","Verordnung Ministerium","667926253915ad2c03e60f06_nds-gvbl-2024-54.pdf"
"mbl-2024-53-Hauptdokument.txt","mbl-2024-53-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 53","53","Entscheidung nach dem BImSchG; Öffentliche Bekanntmachung (Bio-Energie Eimke GmbH & Co. KG)","","","","2024-01-10T23:00:00.000Z","","2024-01-31T09:01:18.564Z","GAA Lüneburg","Nds. MBl.","Bekanntmachung","65ba0c19ae568f72aefb68ae_mbl-2024-53-Hauptdokument.pdf,65ba0c2dae568f72aefb68b1_mbl-2024-53-Anlage.pdf"
"nds-gvbl-2024-53.txt","nds-gvbl-2024-53.pdf","Nds. GVBl. - 2024, Nr. 53","53","Verordnung zur Änderung der Verordnung zur Übertragung von staatlichen Aufgaben auf die Landwirtschaftskammer Niedersachsen","","","Landesregierung","2024-06-20T22:00:00.000Z","78120, 78120","2024-06-24T05:57:54.951Z","ML","Nds. GVBl.","Verordnung Landesregierung","66790a643915ad2c03e60efe_nds-gvbl-2024-53.pdf"
"mbl-2024-52-Hauptdokument.txt","mbl-2024-52-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 52","52","Richtlinie über die Gewährung von Zuwendungen zur Förderung besonders nachhaltiger Verfahren im Zusammenhang mit der Umsetzung der FFH- und Vogelschutzrichtlinie (RL Erschwernisausgleich Pflanzenschutz)","RL Erschwernisausgleich Pflanzenschutz","","","2024-01-15T23:00:00.000Z","78410","2024-01-30T10:45:27.347Z","ML","Nds. MBl.","Erlass","65b8d318f857b4951ed5322c_mbl-2024-52-Hauptdokument.pdf"
"nds-gvbl-2024-52.txt","nds-gvbl-2024-52.pdf","Nds. GVBl. - 2024, Nr. 52","52","Gesetz zur Änderung des Niedersächsischen Architektengesetzes und des Niedersächsischen Ingenieurgesetzes","","","Landtag","2024-06-17T22:00:00.000Z","77210, 77220","2024-06-20T11:09:12.228Z","MW","Nds. GVBl.","Gesetz","66740d95f01da173a4ba02f1_nds-gvbl-2024-52.pdf"
"mbl-2024-51-Hauptdokument.txt","mbl-2024-51-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 51","51","Richtlinie über die Gewährung von Zuwendungen zur Förderung der Binnenfischerei und Aquakultur in Niedersachsen","","","","2024-01-25T23:00:00.000Z","79300","2024-01-26T17:01:51.249Z","ML","Nds. MBl.","Runderlass","65b3e4fabd17df5803497135_mbl-2024-51-Hauptdokument.pdf,65b3e505bd17df5803497138_mbl-2024-51-Anlage 1.pdf,65b3e50ebd17df580349713b_mbl-2024-51-Anlage 2.pdf"
"nds-gvbl-2024-51.txt","nds-gvbl-2024-51.pdf","Nds. GVBl. - 2024, Nr. 51","51","Gesetz zur Änderung der Niedersächsischen Bauordnung und zur Änderung des Niedersächsischen Gesetzes zur Erleichterung der Schaffung von Wohnraum","","","Landtag","2024-06-17T22:00:00.000Z","21072, 21072, 21072, 21072","2024-06-20T10:02:18.939Z","MW","Nds. GVBl.","Gesetz","6673fa0ef01da173a4ba02ea_nds-gvbl-2024-51.pdf"
"mbl-2024-50-Hauptdokument.txt","mbl-2024-50-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 50","50","Konsulate in der Bundesrepublik Deutschland","","","","2024-01-16T23:00:00.000Z","","2024-01-25T09:59:19.080Z","StK","Nds. MBl.","Bekanntmachung","65b230d2660de72e35543fc9_mbl-2024-50-Hauptdokument.pdf"
"nds-gvbl-2024-50.txt","nds-gvbl-2024-50.pdf","Nds. GVBl. - 2024, Nr. 50","50","Gesetz zur Änderung des Niedersächsischen Gesetzes über Kindertagesstätten und Kindertagespflege","","","Landtag","2024-06-17T22:00:00.000Z","21130","2024-06-20T07:31:37.260Z","MK","Nds. GVBl.","Gesetz","6673da63f01da173a4ba02e3_nds-gvbl-2024-50.pdf"
"mbl-2024-49-Hauptdokument.txt","mbl-2024-49-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 49","49","Hinweise zur Aufstellung und inhaltlichen Ausgestaltung von Haushaltssicherungskonzepten und -berichten (§ 110 Abs. 8 NKomVG)","","","","2024-01-16T23:00:00.000Z","20300","2024-01-25T09:51:32.667Z","MI","Nds. MBl.","Runderlass","65b22ecf660de72e35543fc5_mbl-2024-49-Hauptdokument.pdf"
"nds-gvbl-2024-49.txt","nds-gvbl-2024-49.pdf","Nds. GVBl. - 2024, Nr. 49","49","Gesetz zum Zweiten Staatsvertrag zur Änderung des IT-Staatsvertrags","","","Landtag","2024-06-17T22:00:00.000Z","20500","2024-06-20T06:40:43.762Z","MI","Nds. GVBl.","Gesetz","6673ce93f01da173a4ba02dd_nds-gvbl-2024-49.pdf"
"mbl-2024-48-Hauptdokument.txt","mbl-2024-48-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 48","48","Satzung der Norddeutschen Landesbank – Girozentrale –","","","","2024-01-01T23:00:00.000Z","","2024-01-25T09:40:11.420Z","MF","Nds. MBl.","Bekanntmachung","65b22c32660de72e35543fbe_mbl-2024-48-Hauptdokument.pdf,65b22c39660de72e35543fc1_mbl-2024-48-Anlage.pdf"
"nds-gvbl-2024-48.txt","nds-gvbl-2024-48.pdf","Nds. GVBl. - 2024, Nr. 48","48","Verordnung zur Änderung der Niedersächsischen Verordnung zur elektronischen Aktenführung bei den Gerichten","","","MJ","2024-06-17T22:00:00.000Z","31660","2024-06-20T05:21:06.735Z","MJ","Nds. GVBl.","Verordnung Ministerium","6673bb91f01da173a4ba02d0_nds-gvbl-2024-48.pdf"
"mbl-2024-47-Hauptdokument.txt","mbl-2024-47-Hauptdokument.pdf","Nds. MBl. - 2024, Nr. 47","47","Niedersächsische Beihilfeverordnung (NBhVO); Heilmittel","","","","2023-12-18T23:00:00.000Z","20444","2024-01-25T09:20:22.707Z","MF","Nds. MBl.","Runderlass","65b227a5660de72e35543fba_mbl-2024-47-Hauptdokument.pdf"
